videoName,PhaseName,Start,End
RALIHR_surgeon01_fps01_0069,positioning suture,00:44:56,00:46:50
RALIHR_surgeon01_fps01_0069,peritoneal closure,00:46:50,01:00:34
RALIHR_surgeon01_fps01_0069,positioning suture,01:00:34,01:03:05
RALIHR_surgeon01_fps01_0069,peritoneal closure,01:03:05,01:04:28
RALIHR_surgeon01_fps01_0069,positioning suture,01:04:28,01:04:57
RALIHR_surgeon01_fps01_0069,peritoneal closure,01:04:57,01:06:53
RALIHR_surgeon01_fps01_0069,positioning suture,01:06:53,01:07:29
RALIHR_surgeon01_fps01_0069,transitionary idle,01:07:29,01:07:52
RALIHR_surgeon01_fps01_0070,transitionary idle,00:00,00:08
RALIHR_surgeon01_fps01_0070,positioning suture,00:08,00:27
RALIHR_surgeon01_fps01_0070,transitionary idle,00:27,00:43
RALIHR_surgeon01_fps01_0070,peritoneal scoring,00:43,02:34
RALIHR_surgeon01_fps01_0070,preperioneal dissection,02:34,05:21
RALIHR_surgeon01_fps01_0070,reduction of hernia,05:21,07:54
RALIHR_surgeon01_fps01_0070,transitionary idle,07:54,08:03
RALIHR_surgeon01_fps01_0070,mesh placement,08:03,08:25
RALIHR_surgeon01_fps01_0070,transitionary idle,08:25,08:34
RALIHR_surgeon01_fps01_0070,mesh positioning,08:34,08:38
RALIHR_surgeon01_fps01_0070,transitionary idle,08:38,08:49
RALIHR_surgeon01_fps01_0070,peritoneal scoring,08:49,10:45
RALIHR_surgeon01_fps01_0070,preperioneal dissection,10:45,12:45
RALIHR_surgeon01_fps01_0070,reduction of hernia,12:45,15:42
RALIHR_surgeon01_fps01_0070,transitionary idle,15:42,15:52
RALIHR_surgeon01_fps01_0070,mesh placement,15:52,16:07
RALIHR_surgeon01_fps01_0070,transitionary idle,16:07,16:40
RALIHR_surgeon01_fps01_0070,positioning suture,16:40,17:10
RALIHR_surgeon01_fps01_0070,primary hernia repair,17:10,19:34
RALIHR_surgeon01_fps01_0070,positioning suture,19:34,19:50
RALIHR_surgeon01_fps01_0070,transitionary idle,19:50,19:58
RALIHR_surgeon01_fps01_0070,mesh placement,19:58,22:39
RALIHR_surgeon01_fps01_0070,transitionary idle,22:39,22:58
RALIHR_surgeon01_fps01_0070,mesh placement,22:58,24:54
RALIHR_surgeon01_fps01_0070,transitionary idle,24:54,25:17
RALIHR_surgeon01_fps01_0070,positioning suture,25:17,25:27
RALIHR_surgeon01_fps01_0070,peritoneal closure,25:27,25:59
RALIHR_surgeon01_fps01_0070,catheter insertion,25:59,26:27
RALIHR_surgeon01_fps01_0070,peritoneal closure,26:27,30:21
RALIHR_surgeon01_fps01_0070,positioning suture,30:21,30:39
RALIHR_surgeon01_fps01_0070,peritoneal closure,30:39,32:19
RALIHR_surgeon01_fps01_0070,positioning suture,32:19,32:24
RALIHR_surgeon01_fps01_0070,peritoneal closure,32:24,33:09
RALIHR_surgeon01_fps01_0070,positioning suture,33:09,33:22
RALIHR_surgeon01_fps01_0070,peritoneal closure,33:22,35:26
RALIHR_surgeon01_fps01_0070,positioning suture,35:26,35:53
RALIHR_surgeon01_fps01_0070,peritoneal closure,35:53,45:35
RALIHR_surgeon01_fps01_0070,positioning suture,45:35,48:34
RALIHR_surgeon01_fps01_0070,peritoneal closure,48:34,51:10
RALIHR_surgeon01_fps01_0070,positioning suture,51:10,51:24
RALIHR_surgeon01_fps01_0070,peritoneal closure,51:24,52:23
RALIHR_surgeon01_fps01_0070,positioning suture,52:23,54:08
RALIHR_surgeon01_fps01_0070,peritoneal closure,54:08,57:27
RALIHR_surgeon01_fps01_0070,positioning suture,57:27,57:55
RALIHR_surgeon01_fps01_0070,transitionary idle,57:55,58:18
